word,coefficient
helpful office,1.2626980267275625
tricks,1.2618073800456928
super approachable,1.2616270507533056
favorite far,1.2606828630211226
holds,1.2589639168159714
easy especially,1.2588936764738134
webassign,1.258563411891527
succeeding,1.2579021135049064
latin,1.2570025802605804
achieve,1.2569567760304554
super passionate,1.2567399450047496
gives need,1.2563407081284255
tell passionate,1.2540796526329447
stay things,1.2538061074168894
baby,1.2528177322419525
excellent feedback,1.2523991541797823
super interesting,1.2504692114748577
engl,1.2495001402674797
grading little,1.249432736232951
yall,1.2469475534848085
gives useful,1.2463561490819774
stories,1.244996091927749
actually try,1.2444032724591403
gives tools,1.2439720137577923
cultures,1.243815161047592
attend classes,1.2432058147457308
probably easiest,1.2428555347454036
feel comfortable,1.2422545813739851
amazed,1.2406162548274504
incredibly easy,1.2400541689403806
john,1.2393690274403684
spaced,1.2388873819329542
transparent,1.2385654683886738
long watch,1.2384618208522233
indepth,1.2382554575224594
provides study,1.2372229172541995
nice explains,1.2343787393901977
gpa booster,1.2343394130226428
tough times,1.2330760448619345
helpful nice,1.2322853373721974
willing explain,1.2322651393752198
lose points,1.2319712645770529
baker,1.231739943658771
chris,1.2313919342368504
responsive emails,1.23093467636037
challenged,1.2296474545575726
chen,1.2295135566343822
hate writing,1.2280444988452028
definitely learned,1.2279528751807318
little long,1.2269588067809436
outgoing,1.2267444264931209
extremely intelligent,1.2264298399213038
learnt,1.225328139331164
suck math,1.2251075271445937
animated,1.2236018289443533
wish teachers,1.2233366795704244
best accounting,1.2214160429930783
easy assignment,1.2212621119789917
hes little,1.2205772041417278
didnt try,1.2196630507048778
things late,1.2177996782857685
detailed feedback,1.2172415635229117
boring subject,1.2170652713500267
extending,1.2168097797897224
booster,1.2165408576807726
handouts,1.2160280536240275
loved taking,1.2157652770813439
gave opportunity,1.215257432776707
makes laugh,1.2146039943329185
lauren,1.2145658412109777
nice easy,1.2141616956533998
professionally,1.213520354556151
dull moment,1.2132600666992879
absolute gem,1.2125325135664191
tools,1.2121726257030088
use resources,1.2116580118791185
essays semester,1.2115765404651715
individually,1.2112099612005842
makes clear,1.2110875212769636
hate english,1.210010817564627
ready participate,1.2099427111520469
notes pay,1.209215443059607
today,1.2090440232674573
firm,1.2090357105458804
anthony,1.2089332679478046
strongly recommend,1.2080805802748962
blame,1.2077843227749516
sweet helpful,1.2074730705942862
knows explain,1.2073192039902103
criteria clear,1.206358632764436
pdf,1.2055584414945386
cares understanding,1.2054769511543635
notes fine,1.2051084519343456
gen chem,1.2050704564317911
didnt mind,1.2029188598280194
intense,1.199619509313242
gets excited,1.199474905489626
hernandez,1.1972147515822456
explains concepts,1.1971510223209596
helpful accessible,1.197037134387697
feel actually,1.1969548916322306
test final,1.196872357498154
stupid asking,1.1968297976623241
isnt required,1.1962843000032297
ties,1.1955236776204288
long ask,1.1942528543757402
tremendously,1.1936209057427651
based powerpoints,1.1935383063581357
shares,1.1932001589420225
understanding gave,1.192791924805042
upcoming,1.1911254666182312
portfolio,1.1910879586953138
tolerable,1.1910424477633346
favorite classes,1.190369347470359
east,1.1898902387317816
opportunities extra,1.1896092069355286
perfect,1.1891477003470035
hybrid,1.1891448828788957
worth taking,1.188099343837518
overall enjoyed,1.1879990175638382
cook,1.1874831836824022
times overall,1.1866648038231467
open mind,1.1862261395663878
welcomes,1.185511274403354
study pass,1.184277957806534
kinda boring,1.1840402861467139
cares learning,1.183521872042192
favorite prof,1.182214622563508
unlimited tries,1.1819341436344777
emails quick,1.1814952703664459
incredibly caring,1.1812499170812698
sure prepared,1.1811674763681184
pushed,1.1808982836076292
berry,1.1806888329065073
easy ask,1.180504085831642
sure student,1.1802134201166954
having trouble,1.178927617287091
multiple opportunities,1.178862128960986
notices,1.1775781563823158
smaller,1.1773507857350287
understanding issues,1.177199098145952
styles,1.1765311340936115
reflections,1.1751275793625762
usually,1.1745959523244156
afraid ask,1.1737135906618001
cares doing,1.1727778866966354
super smart,1.172578972543141
knows shes,1.1722336448974704
need notes,1.1708090641231712
best took,1.169997947448696
pay close,1.1691397127612397
casual,1.1688312747595733
devoted,1.1687012883484689
read participate,1.1686366971791473
multiple ways,1.1685820543828034
make boring,1.1681316669607757
guy easy,1.1676818069214425
based textbook,1.1675317402255492
common sense,1.166112017335662
topic choice,1.165945961969726
anna,1.1654592553171885
plenty complete,1.1643750700799151
actually helpful,1.164269698670267
flexible deadlines,1.1637003999735185
isnt afraid,1.163431433856077
punctual,1.1634181805744133
learn things,1.1622956276938283
crystal clear,1.1621389115312506
forward taking,1.16187223948611
cares learn,1.1617384322090762
test days,1.1604581031706682
educated,1.160366688625193
didnt study,1.1601938144252795
long fine,1.1599396418848333
public,1.1561313607550172
write short,1.1559047199190953
subject teaches,1.1557101974208102
attendance required,1.1553089859351602
graded easily,1.1548811243395287
didnt use,1.1541224251014883
max,1.1537255509041335
reading assigned,1.1532095387354508
human,1.152927413027624
absolute,1.1523938846498234
super simple,1.1519821556140264
used book,1.1509280855080601
textbook required,1.1497942389924345
willing provide,1.1490499807533006
ways,1.1490039519877944
reexplain,1.147689778375724
analytical,1.1476545510110898
helpful kind,1.146782896894879
best lecturers,1.146360203751487
personalized,1.1463434363042302
definitely study,1.1463175599031108
teaches classes,1.146227565770686
final research,1.1458034570947935
todd,1.1457392984978716
facilitates,1.1456409375607792
easy reach,1.1455480702295289
discussion post,1.1454103439601855
guide exam,1.1450422537779938
lost points,1.1448698698697584
uses real,1.1444735450270553
expand,1.1443842138928537
goal,1.1436338995143946
complete youll,1.143108774039065
best physics,1.142441328496516
ensure understand,1.1408113551843695
gives complete,1.1407390000938784
amazing took,1.1403568033608353
beneficial,1.1402769431351396
shes flexible,1.139903535255242
clearer,1.1391104114451045
writing,1.1389596205180081
shes fun,1.1384811581731311
open note,1.1373075080048016
learning experience,1.137047476529563
makes jokes,1.1367480221420294
fun activities,1.136745642936762
better understand,1.1367400834821073
credit definitely,1.1358427009668124
takes feedback,1.1357687841798647
current events,1.135363189102141
promise,1.1350345988996433
activities,1.1345241628940737
cares makes,1.133449891118798
stronger,1.1311883195468544
honestly favorite,1.1309774407730917
richard,1.130920032676174
sarah,1.130878007463014
anatomy,1.1305139683956598
attend pass,1.130429136043925
lots information,1.129755922149114
careers,1.1290333268913084
big,1.1287952003005184
puts effort,1.128283890736771
great didnt,1.1278410103930303
inclusive,1.127679339847787
journey,1.1276150909673608
attention study,1.1275729699641837
rick,1.1267745400301137
require attendance,1.126052399325914
pretty great,1.1257449555728274
nick,1.1253864591733647
credit final,1.1248715795553836
campbell,1.1242651866154463
tough fair,1.1239932956064642
lowest score,1.1235817527764356
slides easy,1.1235468304458691
crystal,1.123422709339625
sam,1.1233224462319187
timely feedback,1.1230643562028102
forth effort,1.1229479345610203
absolutely love,1.1229425915025175
drops lowest,1.1218793821507949
ask,1.1207654942190153
love man,1.1206015679620551
attendance taken,1.1190294599192194
adorable,1.118354727117701
vital,1.1181679433437344
algebra,1.1175370417726826
internships,1.1171713226608946
wish,1.1171082195611237
spread,1.1170478833528592
fun learned,1.1164546027241486
want miss,1.1164329997226812
readily available,1.1163024215751214
consists weekly,1.1152954785596574
sooner,1.1152244108857694
grader expects,1.1137997255577732
exactly expect,1.113632050721143
hour week,1.113404322990677
process,1.112339811122131
replies emails,1.1118400130642094
seminars,1.1116285831095345
takes student,1.1115391299912871
assigned readings,1.1110173832983854
available extra,1.1109940599242456
kind helpful,1.1106684045508812
knows hes,1.1103130153794785
walsh,1.1098910477381494
excellent instructor,1.109852363775381
best life,1.1097966113883782
graded attendance,1.1095871453271664
use office,1.1088623351626228
cares teaches,1.1085550245913314
pretty helpful,1.1084843920434009
short readings,1.1079886444016136
replies quickly,1.1074312765795524
week discussion,1.1070797897464633
study practice,1.1067367881369286
willingness,1.1065223355037803
funny caring,1.1059886196999742
everyones,1.1057207607950805
responsible,1.1055839064551363
expects gives,1.1053688824778158
love prof,1.1052595469824116
paper final,1.105215980494789
clarify,1.105098056292762
ask youll,1.104722566326393
research project,1.1028329177367382
major essays,1.1027210174066087
didnt expect,1.1020510549409626
usual,1.1005542276107931
tied,1.1003929722752304
acknowledges,1.1002895770104584
ask better,1.0988633342090381
great passionate,1.0982081047924248
analysis,1.0980361580399536
nice took,1.0975129591523354
want fail,1.0971294105629776
cool dude,1.0967823653254631
michelle,1.0964290907099854
guy teaches,1.0962744536815665
absolute best,1.0951560530968913
things simple,1.0949638880508004
super lenient,1.0944339905557614
gordon,1.0944177868356773
super accessible,1.093971818829559
sundays,1.0939154965507099
self explanatory,1.09228624303916
fun way,1.092160752714727
shes understanding,1.091949911355898
scott,1.0908835077126344
great clear,1.0907579079363077
question quiz,1.0907555083721752
study fine,1.0897508189808711
answers quizlet,1.0892452474544854
welcome,1.089212472522609
kind cares,1.0887773768815332
bit dry,1.0881808835535371
organized clear,1.0881619509587397
learn study,1.0873586664449535
conferences,1.0871178835814426
multiple extra,1.0861287873013832
hardest thing,1.0856215052823222
easy recommend,1.085485843659946
broke,1.0853971014820611
thomas,1.0836749152060345
opportunity,1.0836277096403453
smartest,1.083349731951041
taylor,1.0831814271374183
academic career,1.082479816543122
composition,1.0814908723878662
bit tricky,1.0809984880178924
definitely pass,1.0809878377176385
overall amazing,1.080663475201609
commit,1.080630918890526
gives constructive,1.0805942599034855
dreading,1.0803098363277506
outs,1.0798739730840123
nelson,1.0798600320133096
industry,1.0797837941670143
exam problems,1.0797296699580399
rewatch,1.0781678411431541
proactive,1.0779135304432508
knows stuff,1.0776172819547827
dad jokes,1.0770970706828098
caring helpful,1.076786993850783
arabic,1.0761850872325416
got better,1.0761707569229277
cares wellbeing,1.07572847596681
kept,1.0730278442533496
making easier,1.0725068149352464
pass problem,1.0720786007587533
inside outside,1.0714536065537372
week short,1.071225048207595
sure fully,1.070834290730996
hesitate ask,1.070484630067618
willing ask,1.0701600257720738
department,1.0700058353168622
positive energy,1.069444073258487
readings assigns,1.069158793665008
discord,1.0690695359155276
built,1.0688247763896843
learned lots,1.0688013969134544
seminar,1.068000928098319
understanding wants,1.0672300533815557
critical thinking,1.0657884333893157
wisdom,1.0656407073349945
finance,1.0650935065529872
extension,1.0644814346206237
great taught,1.0641907648718394
hesitation,1.06346021979979
thompson,1.0630726955322964
long write,1.0629805752745027
took prof,1.062601259442978
memes,1.0625372133056472
attend notes,1.062074141452984
incredibly passionate,1.061642003167593
open feedback,1.0614185579914845
think thats,1.0612242184756573
final papers,1.061162723019764
honestly didnt,1.0591697635277362
new things,1.058192823071868
worst thing,1.058173654591298
chain,1.058117991244108
orgo,1.0580774910065682
clear explanations,1.057823288333313
helpful especially,1.0577404172630271
papers final,1.0575756928657738
adam,1.0565273386263965
test corrections,1.056511453609615
classes taught,1.0563045171469667
great ready,1.055070477297916
clear concise,1.0548526604687811
met week,1.0546245564640222
levels,1.0542654782919956
shes super,1.05413508948367
beat,1.054076899027449
complex concepts,1.0531174047359044
supports,1.0518404722225243
helpful cares,1.0506883613552538
generous grading,1.0506675342896692
papers papers,1.050540628077457
analytics,1.0499959037742972
asl,1.0493880796974224
bad review,1.0493520076895766
gonzalez,1.0489344329786932
read youll,1.0487259356396268
favorite teachers,1.0486542302740764
make learn,1.0486343808654786
